config_hash,geometry,dim,curvature,epochs,batch_size,lr,lr_proto,weight_decay,dropout,seed,tree_loss_weight,tree_hierarchy,train_seconds,loss,top1_accuracy,top5_accuracy,balanced_accuracy,num_samples,split,checkpoint,device,embedding_dim,epoch,dropped_missing_feature_rows,prototype_tree_pearson,prototype_tree_spearman,class_center_tree_pearson,class_center_tree_spearman,mean_tree_distance_all_predictions,median_tree_distance_all_predictions,mean_tree_distance_mistakes,median_tree_distance_mistakes,mistakes_within_tree_distance_2,tree_distortion_scale,tree_distortion_average,tree_distortion_worst_case,dendrogram_cluster_precision,dendrogram_cluster_recall,dendrogram_cluster_f1,dendrogram_exact_cluster_matches,dendrogram_num_predicted_clusters,dendrogram_num_ground_truth_clusters,knn_siblings_valid_queries,knn_siblings_recall_at_5,knn_siblings_recall_at_10,knn_cousins_valid_queries,knn_cousins_recall_at_5,knn_cousins_recall_at_10,frechet_style,frechet_sample_size,frechet_trials,frechet_nearest_prototype_accuracy,frechet_target_prototype_distance_mean,frechet_target_prototype_distance_std,frechet_best_other_margin_mean,frechet_holdout_same_style_distance_mean
a76360cf74,hyperbolic,16,0.3,30,4096,0.001,0.01,0.0001,0.1,2,0.0,default,9.176055908203123,1.3523819375685424,0.6038655255722534,0.9325989926702428,0.4660565009927061,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/a76360cf74/ckpt.pt,mps,16,30,0,-0.0638423957625844,-0.0296267820702831,0.2183829190843591,0.2436710414443503,1.093239425084968,0.0,2.759768451519537,1.0,0.6793467025015506,3.4439963725214904,1.8601591325668008,6.8529185389711165,0.0,0.0,0.0,0,25,14,17172,0.193570929419986,0.291462846494293,11892,0.2986041035990582,0.3920282542885974,Cubism,8,100,0.94,5.858521480560302,1.0889672889223745,1.3244786834716795,11.134480295181277
a0bb9e534f,hyperbolic,16,1.0,30,4096,0.001,0.01,0.0001,0.1,0,0.0,default,9.259933948516846,1.39772745411039,0.6025961262847549,0.9192498259694524,0.4672041975810085,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/a0bb9e534f/ckpt.pt,mps,16,30,0,-0.0148528012155662,0.0158555121922999,0.1603764214890707,0.1486772986143903,1.1031079808361657,0.0,2.775785677485832,1.0,0.6741885625965996,3.083873481809369,1.8488952423642304,5.9106474062934335,0.0,0.0,0.0,0,25,14,17172,0.1915909620312136,0.2977521546703937,11892,0.4200302724520686,0.5805583585603767,Cubism,8,100,0.85,6.443780384063721,2.7844712609863,1.1197799110412598,11.784978466033936
084615b6a7,hyperbolic,16,1.0,30,4096,0.001,0.01,0.0001,0.1,1,0.0,default,9.267497777938845,1.4162030751960664,0.5954711109291184,0.9165062855738914,0.4611847411303242,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/084615b6a7/ckpt.pt,mps,16,30,0,-0.0230633820997516,-0.0009205554496083,0.1688062700154043,0.1670300282008675,1.1351296015724173,0.0,2.8060532442554913,2.0,0.6704119850187266,3.1078062773148503,1.858916808345096,5.810004352482279,0.0,0.0,0.0,0,25,14,17172,0.1965991148381085,0.3241905427440019,11892,0.3480491086444668,0.4947023208879919,Cubism,8,100,0.79,6.9080729174613955,3.1534601782168115,0.8495231556892395,12.36626404285431
22075ad320,hyperbolic,16,1.0,30,4096,0.001,0.01,0.0001,0.1,2,0.0,default,9.2765691280365,1.4109427428090315,0.5967405102166169,0.9158101633839728,0.4605499016381709,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/22075ad320/ckpt.pt,mps,16,30,0,-0.0133939725914715,0.0172443568603331,0.2035844797192918,0.1905390944120011,1.1361942590393517,0.0,2.8175264012997565,2.0,0.6696791226645004,3.122445034357644,1.854307645114824,5.766405765561555,0.0,0.0,0.0,0,25,14,17172,0.2343931982296762,0.3795131609597018,11892,0.3596535486041036,0.5096703666330306,Cubism,8,100,0.76,7.054068260192871,3.128911930392636,0.7583503770828247,12.45107961654663
79242af77a,hyperbolic,16,3.0,30,4096,0.001,0.01,0.0001,0.1,0,0.0,default,9.241276979446411,1.5822573627546357,0.5850292780803407,0.8977928831743172,0.4382474504541998,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/79242af77a/ckpt.pt,mps,16,30,0,0.1207522666454378,0.1061138353059232,0.058982722921463,0.0584933778936974,1.179517628270751,0.0,2.842411683441879,2.0,0.6625222024866785,2.1212392619859557,1.839061118342437,5.180698960369847,0.0,0.0,0.0,0,25,14,17172,0.2331120428604705,0.4119496855345912,11892,0.4442482341069627,0.6374873864783047,Cubism,8,100,0.51,6.1255254757404325,2.3601369499810794,-0.1412942326068878,9.353570652008056
e6362b1749,hyperbolic,16,3.0,30,4096,0.001,0.01,0.0001,0.1,1,0.0,default,9.37647008895874,1.5876459559314124,0.5756521026984972,0.896728225707383,0.4247103897147938,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/e6362b1749/ckpt.pt,mps,16,30,0,0.1098788402384062,0.076524393762429,0.0976699226574661,0.1056398335442208,1.2435199213791408,0.0,2.9304255524462026,2.0,0.6470134131043134,2.1198836309120423,1.8401951111389,5.209784413199726,0.0,0.0,0.0,0,25,14,17172,0.195783834148614,0.3581993943629163,11892,0.3681466532122435,0.5302724520686175,Cubism,8,100,0.53,5.69298881828785,2.339016033397052,0.1057636052370071,9.103300161361696
2dbd72403e,hyperbolic,16,3.0,30,4096,0.001,0.01,0.0001,0.1,2,0.0,default,9.420932292938232,1.5906229403967802,0.5774128823553499,0.8949264976864174,0.4233334739207016,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/2dbd72403e/ckpt.pt,mps,16,30,0,0.116515182625035,0.0942056905183232,-0.0462839503333406,-0.0152063722135312,1.2495802792678432,0.0,2.9569767441860466,2.0,0.6520348837209302,2.1613259198474077,1.8459094794262172,5.101711505419526,0.0,0.0,0.0,0,25,14,17172,0.2812718378756114,0.4660493827160494,11892,0.5537336024217961,0.710225361587622,Cubism,8,100,0.47,5.6703767597675325,2.3821970764267726,-0.1855407834053039,8.969396672248841
ddc7a7c54b,hyperbolic,32,0.1,30,4096,0.001,0.01,0.0001,0.1,0,0.0,default,9.700625896453856,1.4040120021848108,0.5895335981327546,0.9382908152819296,0.4250480792172154,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/ddc7a7c54b/ckpt.pt,mps,32,30,0,-0.0759619590278166,-0.0436230704212673,0.3028416556474725,0.3172040131539429,1.1103558412841408,0.0,2.70510774142059,2.0,0.6810654429369514,2.428501489893917,1.8181831489177576,6.889573101032702,0.0,0.0,0.0,0,25,14,17172,0.1790123456790123,0.2621127416724901,11892,0.2637066935755129,0.343171880255634,Cubism,8,100,0.91,1.7330569219589234,0.4776504395237802,1.21213978767395,4.495058040618897
67d84f2b17,hyperbolic,32,0.1,30,4096,0.001,0.01,0.0001,0.1,1,0.0,default,9.643935918807983,1.391292401703671,0.5934236927234757,0.9387412472871708,0.4286287084719338,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/67d84f2b17/ckpt.pt,mps,32,30,0,-0.0836591767547543,-0.049058764345222,0.2909097447265505,0.3109213301913672,1.0983170222349616,0.0,2.7013797965555444,1.0,0.6805317756068083,2.353640052840749,1.8242275647781985,6.614710581579801,0.04,0.0714285714285714,0.0512820512820512,1,25,14,17172,0.1748194735616119,0.2561146051712089,11892,0.2667339387823747,0.3440127817019845,Cubism,8,100,0.89,1.8839540523290632,0.4689934374713634,1.2273041170835497,4.544130659103393
ae9c12d2df,hyperbolic,32,0.1,30,4096,0.001,0.01,0.0001,0.1,2,0.0,default,9.59629201889038,1.3913828572400602,0.5893288563121903,0.9413209942262808,0.4345653672213331,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/ae9c12d2df/ckpt.pt,mps,32,30,0,-0.0803553310487645,-0.0452575544502298,0.2871653384855653,0.3056677410006709,1.1058515212317268,0.0,2.6927909063715227,1.0,0.6873068102502742,2.451407384467931,1.8343753755241077,6.634657469081638,0.0,0.0,0.0,0,25,14,17172,0.1805264383880736,0.2657815047752154,11892,0.2698452741338715,0.3473763874873865,Cubism,8,100,0.9,1.722643445730209,0.4395944648416384,1.145471295118332,4.084791505336762
d441e02bff,hyperbolic,32,0.3,30,4096,0.001,0.01,0.0001,0.1,0,0.0,default,9.696598768234251,1.3599051028425388,0.5988288767863724,0.9332541664960484,0.447431286097133,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/d441e02bff/ckpt.pt,mps,32,30,0,-0.0648434318085613,-0.030342661274171,0.2298246309818852,0.2552127474802521,1.1029032390156013,0.0,2.749208941512708,2.0,0.6755129121159539,3.661443981909022,1.8582075364159496,7.337963283258782,0.0,0.0,0.0,0,25,14,17172,0.1822152341020265,0.2872699743768926,11892,0.2864951227716111,0.3825260679448368,Cubism,8,100,0.9,6.582698884010315,1.0890724586401654,1.049459388256073,12.469946336746217
c977a9e5a9,hyperbolic,32,0.3,30,4096,0.001,0.01,0.0001,0.1,1,0.0,default,9.530475616455078,1.348453597629799,0.6036607837516891,0.9332132181319356,0.4567750199257016,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/c977a9e5a9/ckpt.pt,mps,32,30,0,-0.0718110327172309,-0.0360855785621921,0.2145487464850027,0.2410120615441952,1.0868514802833626,0.0,2.742225436512036,1.0,0.6777559665254675,3.717321788229015,1.8630339627545975,7.138273590056327,0.0,0.0,0.0,0,25,14,17172,0.1946191474493361,0.3000815280689494,11892,0.2997813656239488,0.3977463841237807,Cubism,8,100,0.89,6.937435898780823,1.0983198828614549,1.2265154218673706,13.04743932723999
8071ee3ec5,hyperbolic,32,0.3,30,4096,0.001,0.01,0.0001,0.1,2,0.0,default,9.9985089302063,1.3495644171453411,0.6016952622742722,0.9344007206912084,0.4607513855452206,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/8071ee3ec5/ckpt.pt,mps,32,30,0,-0.0686544905045392,-0.0358786730312903,0.2165446163003773,0.2441599515507035,1.081446296220466,0.0,2.715122853911792,1.0,0.683149994859669,3.7743998739808218,1.8685825865213783,7.288143588784251,0.0,0.0,0.0,0,25,14,17172,0.1930468204053109,0.3156883298392732,11892,0.2944836865119408,0.3890010090817356,Cubism,8,100,0.91,6.670696191787719,1.125767542853337,1.215751466751099,12.636612224578858
12edc4ff54,hyperbolic,32,1.0,30,4096,0.001,0.01,0.0001,0.1,0,0.0,default,9.634515047073364,1.4166097700398157,0.5936693829081529,0.9162605953892142,0.4574324911099943,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/12edc4ff54/ckpt.pt,mps,32,30,0,-0.0128448379943931,0.0134838314199021,0.191195873931167,0.1766435418851529,1.1574055116498096,0.0,2.8484329335886325,2.0,0.6603849642245289,3.202107593553022,1.8391893000701616,5.832302646956731,0.0,0.0,0.0,0,25,14,17172,0.1846610761705101,0.3379920801304449,11892,0.3266902119071644,0.4645139589640094,Cubism,8,100,0.67,8.429699592590332,3.8016156300293713,0.329208083152771,14.216153345108031
08fc2cebf6,hyperbolic,32,1.0,30,4096,0.001,0.01,0.0001,0.1,1,0.0,default,9.826100826263428,1.4096859375258286,0.5971499938577454,0.917693788133164,0.4629046734938271,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/08fc2cebf6/ckpt.pt,mps,32,30,0,-0.0180601331334989,0.0060003997264766,0.1705490090793893,0.1400117884535096,1.1352524466647558,0.0,2.8180524496848953,2.0,0.6662939621874364,3.268565172372214,1.852425247673207,5.749158378314634,0.0,0.0,0.0,0,25,14,17172,0.2259492196599115,0.3540647565804798,11892,0.3521695257315843,0.4847796838210562,Cubism,8,100,0.68,8.38403793334961,3.548857703106748,0.5431274557113648,14.273547897338869
b086491f0a,hyperbolic,32,1.0,30,4096,0.001,0.01,0.0001,0.1,2,0.0,default,9.547513961791992,1.4048420426681631,0.5973547356783097,0.9172433561279228,0.4602643977177308,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/b086491f0a/ckpt.pt,mps,32,30,0,-0.0148851658740178,0.0109158342212142,0.1415961145664409,0.1425097024993061,1.1361942590393517,0.0,2.821824468626055,2.0,0.6648021966846334,3.245588091708356,1.8541584456981264,5.744711755962192,0.0,0.0,0.0,0,25,14,17172,0.2171558350803633,0.3477172140694153,11892,0.3854692230070636,0.5322065253952237,Cubism,8,100,0.68,7.803720350265503,3.3516155945325967,0.2772112417221069,13.34506362915039
62062a1c35,hyperbolic,32,3.0,30,4096,0.001,0.01,0.0001,0.1,0,0.0,default,9.879307985305786,1.5904619009770775,0.5730314073952746,0.899799353015847,0.423241867162996,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/62062a1c35/ckpt.pt,mps,32,30,0,0.1259969856264234,0.0988814768560567,-0.0365111075969319,-0.0284618412326601,1.2771794766799067,0.0,2.9912726575237363,2.0,0.6393018126018989,2.177780682513383,1.836795582328197,5.16005109520262,0.0,0.0,0.0,0,25,14,17172,0.3298392732354996,0.5491497787095272,11892,0.5348133198789102,0.6729734275142953,Cubism,8,100,0.53,6.059527789354324,2.429326592900971,-0.2132481288909912,9.52570701122284
aa8e80c39d,hyperbolic,32,3.0,30,4096,0.001,0.01,0.0001,0.1,1,0.0,default,10.274610996246338,1.599953645463121,0.5754064125138201,0.8980385733589943,0.4262238605760743,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/aa8e80c39d/ckpt.pt,mps,32,30,0,0.1246142825538547,0.092666508430867,-0.0513738272364835,-0.0572492974321335,1.2486384668932475,0.0,2.940785032307841,2.0,0.6476034333108304,2.215459389387763,1.8456597083201816,5.0567844598929215,0.0,0.0,0.0,0,25,14,17172,0.2974609829955741,0.4810156068017703,11892,0.5197611839892364,0.6226875210225361,Cubism,8,100,0.51,6.177829289436341,2.386967887747114,-0.1555169761180877,9.6837371969223
da644ed41c,hyperbolic,32,3.0,30,4096,0.001,0.01,0.0001,0.1,2,0.0,default,9.825244903564451,1.5918347404999051,0.5779042627247042,0.9001269399287498,0.4317717000565343,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/da644ed41c/ckpt.pt,mps,32,30,0,0.1308848625076074,0.094260586665916,-0.0335181088344444,-0.0251768501874936,1.2464272552311535,0.0,2.9529491656965465,2.0,0.6480403570042685,2.212462136096588,1.846651272961192,5.109945883608295,0.0,0.0,0.0,0,25,14,17172,0.2732937339855579,0.4134637782436524,11892,0.458627648839556,0.6049445005045408,Cubism,8,100,0.4,5.752377337217331,2.267589472344436,-0.2100633704662323,9.187040309906006
42b224110a,hyperbolic,64,0.1,30,4096,0.001,0.01,0.0001,0.1,0,0.0,default,10.217664003372192,1.3781957913370586,0.5960034396625855,0.9408296138569264,0.4392188920013709,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/42b224110a/ckpt.pt,mps,64,30,0,-0.0714007451025736,-0.0412792557136374,0.2880408511563563,0.308319754384634,1.088735105032554,0.0,2.694911818366106,1.0,0.6879181025744983,2.599092104997501,1.8217277780156451,6.734925715988413,0.0,0.0,0.0,0,25,14,17172,0.1798858607034707,0.2615303983228511,11892,0.2649680457450387,0.3405650857719475,Cubism,8,100,0.91,1.9215420764684676,0.4866969099190505,1.3086350411176682,4.910337920188904
968bec55bc,hyperbolic,64,0.1,30,4096,0.001,0.01,0.0001,0.1,1,0.0,default,9.929578304290771,1.377970389254502,0.6003030178944351,0.9413619425903936,0.4421355528637007,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/968bec55bc/ckpt.pt,mps,64,30,0,-0.0907125156404718,-0.0597866419595766,0.2710640825988729,0.2877711788944445,1.1019204782768928,0.0,2.7568896629443707,2.0,0.6700133183075505,2.687273320345076,1.834705853515221,6.679402770423334,0.0,0.0,0.0,0,25,14,17172,0.1770323782902399,0.2589098532494759,11892,0.2684157416750757,0.3476286579212916,Cubism,8,100,0.91,2.1069629788398743,0.5310780523923142,1.3098777389526368,5.086141290664673
0b5a8af705,hyperbolic,64,0.1,30,4096,0.001,0.01,0.0001,0.1,2,0.0,default,9.85589599609375,1.3898467993366257,0.5935055894517014,0.9408296138569264,0.4347615780188314,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/0b5a8af705/ckpt.pt,mps,64,30,0,-0.0788678321490888,-0.0458547242182063,0.2884489947141262,0.3115587664229334,1.0994226280660089,0.0,2.704643900473456,1.0,0.6857056512541553,2.608616984365682,1.825643362938369,6.948821108231878,0.0,0.0,0.0,0,25,14,17172,0.1783135336594456,0.2622874446773818,11892,0.2642953245879583,0.3418264379414732,Cubism,8,100,0.94,1.8349864012002943,0.5219732198658872,1.4076774054765702,4.864069294929505
4d357d52c2,hyperbolic,64,0.3,30,4096,0.001,0.01,0.0001,0.1,0,0.0,default,9.81251311302185,1.3371915217821704,0.6072642397936202,0.9351787396093526,0.4664217626908928,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/4d357d52c2/ckpt.pt,mps,64,30,0,-0.0586661387431584,-0.0295579528903063,0.2148487527140737,0.2411892897161192,1.0687113549813685,0.0,2.721196955479095,1.0,0.6813679491189657,3.963478438661364,1.8640170002345924,7.171430762221116,0.0,0.0,0.0,0,25,14,17172,0.1837293268110878,0.2775448404379222,11892,0.2937268752102253,0.3927850655903128,Cubism,8,100,0.92,7.248937892913818,2.202762981159202,1.2297965574264529,13.617186803817749
b91e1f6ef0,hyperbolic,64,0.3,30,4096,0.001,0.01,0.0001,0.1,1,0.0,default,10.326634883880615,1.340358883370678,0.6059129437778961,0.935915810163384,0.4653591881275964,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/b91e1f6ef0/ckpt.pt,mps,64,30,0,-0.076816645356903,-0.0453759852254934,0.2230353512823372,0.2414255939453512,1.0964333974857703,0.0,2.782211138819618,2.0,0.6709268495428097,3.983987976597218,1.8600802118481463,7.061658604473412,0.0,0.0,0.0,0,25,14,17172,0.1883298392732355,0.301420917773119,11892,0.2928859737638749,0.3905146316851665,Cubism,8,100,0.89,7.878676500320434,2.866668242921301,1.1658803367614743,14.472152080535889
1f72b3b083,hyperbolic,64,0.3,30,4096,0.001,0.01,0.0001,0.1,2,0.0,default,10.531767129898071,1.3485062988505092,0.603415093567012,0.9347283076041112,0.4586234277320088,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/1f72b3b083/ckpt.pt,mps,64,30,0,-0.0661506627155151,-0.0333985932669452,0.2167659603516622,0.2448220492495894,1.0809958642152246,0.0,2.7257614868353124,1.0,0.6830149716055757,3.935712985904635,1.85909568656074,7.206457595012965,0.0,0.0,0.0,0,25,14,17172,0.1921150710458886,0.2889587700908456,11892,0.3015472586612849,0.4031281533804238,Cubism,8,100,0.93,7.168550658226013,2.1872543955388535,1.293239059448242,13.616078100204469
2d39e09e2d,hyperbolic,64,1.0,30,4096,0.001,0.01,0.0001,0.1,0,0.0,default,10.500653266906738,1.4022564335862462,0.599484050612178,0.9187584456000982,0.4615625774338931,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/2d39e09e2d/ckpt.pt,mps,64,30,0,0.0019127387737689,0.0241811956933358,0.172776688112686,0.1565236858014179,1.1316489906228246,0.0,2.825477967487987,2.0,0.6652693998568654,3.3904734920914747,1.846790723000845,5.657037451389269,0.0,0.0,0.0,0,25,14,17172,0.2065571861169345,0.3540647565804798,11892,0.3515808947191389,0.5750084090144635,Cubism,8,100,0.57,9.11793538570404,3.732910998729148,0.0917040109634399,15.05887809753418
08b2cdbbc0,hyperbolic,64,1.0,30,4096,0.001,0.01,0.0001,0.1,1,0.0,default,10.527447938919067,1.4040535214120975,0.5978461160476639,0.9169567175791328,0.456778303312584,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/08b2cdbbc0/ckpt.pt,mps,64,30,0,-0.0164862446085066,0.0043497533799487,0.0610046046438108,0.054745252852088,1.15339257196675,0.0,2.8680378780164952,2.0,0.6601160777924855,3.3628663009247144,1.8517592725736245,5.631463718172914,0.0,0.0,0.0,0,25,14,17172,0.1948520847891917,0.3315863032844165,11892,0.3343424150689539,0.4725866128489741,Cubism,8,100,0.56,9.134162211418152,3.849349777511085,0.0414187240600585,15.27724362373352
524487754e,hyperbolic,64,1.0,30,4096,0.001,0.01,0.0001,0.1,2,0.0,default,10.40939211845398,1.4053358587467537,0.597559477498874,0.9184718070513084,0.4532052318974659,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/524487754e/ckpt.pt,mps,64,30,0,-0.009118556713725,0.0128192257751871,0.1019492388311808,0.0892019205982713,1.1228041439744485,0.0,2.78998778998779,2.0,0.6721611721611722,3.3648814894994414,1.8463720046524692,5.647714218974971,0.0,0.0,0.0,0,25,14,17172,0.211798276263685,0.3603540647565805,11892,0.4213757147662294,0.6030945173225698,Cubism,8,100,0.62,8.690051836967468,3.861135755890956,0.2267381525039672,14.85987648010254
2771f26fae,hyperbolic,64,3.0,30,4096,0.001,0.01,0.0001,0.1,0,0.0,default,10.577871084213257,1.592940846296304,0.5784775398222841,0.899512714467057,0.4275210504452985,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/2771f26fae/ckpt.pt,mps,64,30,0,0.1586441911474663,0.118490269311948,-0.0482149402080083,-0.0496035459114349,1.230907825232382,0.0,2.9201476588303867,2.0,0.6501845735379833,2.303013404164049,1.8403038272503929,5.028126016138913,0.0,0.0,0.0,0,25,14,17172,0.282611227579781,0.4297111576985791,11892,0.3443491422805247,0.5667675748402288,Cubism,8,100,0.49,6.1857836258411405,2.5225064206379995,0.0322709596157074,10.172087025642394
4ca8c149da,hyperbolic,64,3.0,30,4096,0.001,0.01,0.0001,0.1,1,0.0,default,10.85698127746582,1.594011779343251,0.5749969288726915,0.8974652962614144,0.4249854206531861,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/4ca8c149da/ckpt.pt,mps,64,30,0,0.1377984947333873,0.0926945138259588,-0.2081099286004511,-0.1748142740634627,1.2667785921952417,0.0,2.980633972444359,2.0,0.6455342518547066,2.2745168383970857,1.840682590710775,5.023172229436037,0.0,0.0,0.0,0,25,14,17172,0.2571045888655952,0.4598183088749126,11892,0.391439623276152,0.5755129498822737,Cubism,8,100,0.35,6.397679572105408,2.3746897384180112,-0.4074787330627441,10.138898544311523
a3da7590de,hyperbolic,64,3.0,30,4096,0.001,0.01,0.0001,0.1,2,0.0,default,10.714398860931396,1.5866428533509715,0.5755292576061586,0.8989394373694771,0.42247024896595,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/a3da7590de/ckpt.pt,mps,64,30,0,0.1442565915957354,0.1018453115047728,-0.0706126460309037,-0.0541047513533973,1.241267761352934,0.0,2.924271657341308,2.0,0.6489484854331469,2.276993356424427,1.8404777121720253,5.0112878845430675,0.0,0.0,0.0,0,25,14,17172,0.2304332634521314,0.4047286279990682,11892,0.3599899091826438,0.5020181634712412,Cubism,8,100,0.39,6.264796342849731,2.610003907573793,-0.2887548911571502,9.947670679092408
5757cf120d,euclidean,8,,30,4096,0.001,0.01,0.0001,0.1,0,0.1,default,8.279076099395752,1.1874759673759854,0.6455100118750255,0.9460710044633716,0.5234969174942161,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/5757cf120d/ckpt.pt,mps,8,30,0,-0.0172112542293651,0.0095505363779099,0.2854287939602862,0.3041698006890713,1.0027435403955611,0.0,2.828693542797736,2.0,0.651611412729583,1.7357284048145043,1.7781578031126466,5.0497425432165794,0.04,0.0714285714285714,0.0512820512820512,1,25,14,17172,0.1403447472629862,0.209585371535057,11892,0.2522704339051463,0.3248402287251934,Cubism,8,100,0.91,2.5014118432998655,0.6327934053700439,1.823552408218384,4.826536083221436
7ac79c9e53,euclidean,8,,30,4096,0.001,0.01,0.0001,0.1,0,0.3,default,8.095569849014282,1.311035726424893,0.6372384423242291,0.9372261578149952,0.5085310746132601,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/7ac79c9e53/ckpt.pt,mps,8,30,0,0.139882942840462,0.1669503312556313,0.3438053850539834,0.358831037355884,1.0048319069653169,0.0,2.76995146179027,2.0,0.6622643639236934,1.53743843057834,1.7548730271103656,5.309343099000315,0.04,0.0714285714285714,0.0512820512820512,1,25,14,17172,0.1460517120894479,0.2178546470999301,11892,0.2533636057854019,0.3247561385805583,Cubism,8,100,0.96,2.5760294258594514,0.7405573116598763,2.033389314413071,4.676586866378784
02d3555a63,euclidean,8,,30,4096,0.001,0.01,0.0001,0.1,0,1.0,default,7.863036155700684,1.9360116282872684,0.5774538307194628,0.9193317226976784,0.4446142410194955,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/02d3555a63/ckpt.pt,mps,8,30,0,0.6018694449113668,0.614371489757807,0.4641398587005639,0.5004054153912549,1.0740346423160394,0.0,2.541816067448396,1.0,0.7043318150983623,0.9415647765313714,1.712230691514386,6.83570055847232,0.0,0.0,0.0,0,25,14,17172,0.1643955276030747,0.2525623107384113,11892,0.262193070972082,0.3319878910191725,Cubism,8,100,0.83,2.0586824733018876,0.7413450322374441,0.5163874125480652,3.988164072036743
56a29372d7,euclidean,8,,30,4096,0.001,0.01,0.0001,0.1,0,3.0,default,7.890501022338867,2.9681487709136167,0.4597272838950084,0.8608165103804103,0.3733025895282447,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/56a29372d7/ckpt.pt,mps,8,30,0,0.9917757756612842,0.9926159784555592,0.6746994280644458,0.6777588452763708,1.202940092543303,1.0,2.2265423677429133,1.0,0.747612551159618,0.168551359829492,1.6472211928971725,8.236960155031028,0.04,0.0714285714285714,0.0512820512820512,1,25,14,17172,0.1959003028185418,0.2932681108781738,11892,0.2736293306424487,0.3445173225697948,Cubism,8,100,0.58,0.3191622943431139,0.1774928105556339,-0.002310847043991,0.6703029721975327
460a35ac0f,euclidean,8,,30,4096,0.001,0.01,0.0001,0.1,1,0.1,default,8.146771907806396,1.1493869189484631,0.6498505384709881,0.94791368084845,0.5272270057490138,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/460a35ac0f/ckpt.pt,mps,8,30,0,0.1101308947563576,0.1145026354436584,0.3838462121274113,0.3890449574108273,0.9820236681544572,0.0,2.8045842591509764,2.0,0.6531399836276459,1.8879728621309304,1.7260876174011617,5.490827184275519,0.04,0.0714285714285714,0.0512820512820512,1,25,14,17172,0.142150011646867,0.2081295131609597,11892,0.2487386478304742,0.3188698284561049,Cubism,8,100,0.94,3.3647055327892303,0.6952316014841515,1.9052349364757537,5.323078713417053
899cda7254,euclidean,8,,30,4096,0.001,0.01,0.0001,0.1,1,0.3,default,8.162548780441284,1.281267125133722,0.6410466401867245,0.9382498669178166,0.510619248664314,24421,val,/Users/peterflo/Desktop/projects/research/hyperbolic/data/runs/sweep/899cda7254/ckpt.pt,mps,8,30,0,0.2643321253841659,0.2755300346328679,0.4884089714011643,0.521827313351271,0.9933663650137176,0.0,2.767396760209902,2.0,0.6556011864020077,1.7909427810673544,1.671682859456111,6.308851418071508,0.08,0.1428571428571428,0.1025641025641025,2,25,14,17172,0.1404029815979501,0.2126717912881434,11892,0.255297679112008,0.3250924991590985,Cubism,8,100,0.94,4.442705240249634,1.0071962600746625,1.5462611246109008,5.662665019035339
